# Time-averaged data for fix fb
# TimeStep Number-of-rows
# Row c_pB[1] c_pB[2] c_pB[3] c_pB[4] c_pB[5] c_pB[6] c_pB[7] c_pB[8]
0 360
333 33.25 0 0 0 0 -0.00213731 -0.00247506 -0.0101415
334 33.35 0 0 0 0 -0.00213731 -0.00247506 -0.0101415
335 33.45 0 0 0 0 -0.00213731 -0.00247506 -0.0101415
336 33.55 0 0 0 0 -0.00213731 -0.00247506 -0.0101415
337 33.65 0 0 0 0 -0.00213731 -0.00247506 -0.0101415
338 33.75 0 0 0 0 -0.00213731 -0.00247506 -0.0101415
339 33.85 0 0 0 0 -0.00213731 -0.00247506 -0.0101415
340 33.95 0.1 0.0246319 0.0731302 0.143854 -0.00214025 -0.00252252 -0.0101429
341 34.05 0 0 0 0 -0.00215413 -0.00274628 -0.0101494
342 34.15 0 0 0 0 -0.00215413 -0.00274628 -0.0101494
343 34.25 0.1 0.0324 0.0303921 0.0815322 -0.0970706 -0.00601196 -0.0111522
344 34.35 0.2 0.101559 0.0491831 0.066818 -0.307621 -0.0358591 -0.00834689
345 34.45 0 0 0 0 -0.000844666 -0.0018285 -0.000689769
346 34.55 0 0 0 0 -0.000844666 -0.0018285 -0.000689769
347 34.65 0 0 0 0 -0.000844666 -0.0018285 -0.000689769
348 34.75 0 0 0 0 -0.000844666 -0.0018285 -0.000689769
349 34.85 0.1 0.0250011 0.0518753 0.0351101 -0.000412503 -0.000730373 -0.000639781
350 34.95 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
351 35.05 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
352 35.15 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
353 35.25 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
354 35.35 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
355 35.45 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
356 35.55 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
357 35.65 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
358 35.75 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
359 35.85 0 0 0 0 -0.000288471 -0.000415211 -0.000625434
360 35.95 0.1 0.0352214 0.106065 3.00381e-05 -0.000516943 -0.0229896 -0.00204366
600 360
1 0.05 0 0 0 0 -0.00048726 -0.0151165 -0.00168436
2 0.15 0 0 0 0 -0.00048726 -0.0151165 -0.00168436
3 0.25 0 0 0 0 -0.00048726 -0.0151165 -0.00168436
4 0.35 0.15 0.0773633 0.0168184 0.00222902 -0.00236897 -0.00248787 -0.000642
5 0.45 0 0 0 0 -0.00265917 -0.00075868 -0.000547483
6 0.55 0 0 0 0 -0.00265917 -0.00075868 -0.000547483
7 0.65 0.05 0.0331073 0.117232 0.032976 -0.000742841 -0.000419466 -0.000416183
8 0.75 0 0 0 0 -0.00026337 -0.000334594 -0.000383331
9 0.85 0 0 0 0 -0.00026337 -0.000334594 -0.000383331
10 0.95 0 0 0 0 -0.00026337 -0.000334594 -0.000383331
11 1.05 0 0 0 0 -0.00026337 -0.000334594 -0.000383331
12 1.15 0 0 0 0 -0.00026337 -0.000334594 -0.000383331
13 1.25 0 0 0 0 -0.00026337 -0.000334594 -0.000383331
14 1.35 0 0 0 0 -0.00026337 -0.000334594 -0.000383331
15 1.45 0.05 0.0030129 0.00798661 0.00929762 -0.000397849 -0.000682535 -0.000401527
16 1.55 0 0 0 0 -0.000707635 -0.00148405 -0.000443445
17 1.65 0.05 0.0112949 0.0646487 0.000159561 -0.00148561 -0.0015922 -0.00073412
18 1.75 0.05 0.0982662 0.00547898 0.00722878 -0.0111469 -0.00277758 -0.0137568
19 1.85 0 0 0 0 -0.0112546 -0.00277852 -0.0146345
20 1.95 0 0 0 0 -0.0112546 -0.00277852 -0.0146345
21 2.05 0.05 0.000196681 0.0354468 0.0011016 -0.0109836 -0.00167451 -0.0144314
22 2.15 0 0 0 0 -0.0109811 -0.00166425 -0.0144295
23 2.25 0.05 0.0999641 0.0106499 0.2387 -0.0109308 -0.00165188 -0.0144293
24 2.35 0 0 0 0 -0.010833 -0.00162786 -0.0144287
25 2.45 0.1 0.0250224 0.0923802 0.0496089 -0.00607532 -0.00167982 -0.0121054
26 2.55 0 0 0 0 -0.00370434 -0.00323518 -0.0114526
27 2.65 0.05 4.96847e-05 0.0364287 0.0321669 -0.00393859 -0.0032332 -0.0114397
28 2.75 0 0 0 0 -0.0046898 -0.00322685 -0.0113984
29 2.85 0.1 0.0525888 0.0095047 0.155711 -0.00279783 -0.00344004 -0.00451126
30 2.95 0 0 0 0 -0.00219001 -0.00336474 -0.000637203
31 3.05 0.05 0.0258346 0.00721233 7.54312e-05 -0.00980536 -0.00182765 -0.00387864
32 3.15 0 0 0 0 -0.0145546 -0.00086906 -0.00590013
33 3.25 0 0 0 0 -0.0145546 -0.00086906 -0.00590013
34 3.35 0 0 0 0 -0.0145546 -0.00086906 -0.00590013
35 3.45 0 0 0 0 -0.0145546 -0.00086906 -0.00590013
36 3.55 0 0 0 0 -0.0145546 -0.00086906 -0.00590013
37 3.65 0 0 0 0 -0.0145546 -0.00086906 -0.00590013
38 3.75 0.05 0.0187352 0.00815349 0.0207931 -0.00385642 -0.000272008 -0.00169016
39 3.85 0 0 0 0 -3.87444e-05 -5.89485e-05 -0.000187818
40 3.95 0 0 0 0 -3.87444e-05 -5.89485e-05 -0.000187818
41 4.05 0 0 0 0 -3.87444e-05 -5.89485e-05 -0.000187818
42 4.15 0 0 0 0 -3.87444e-05 -5.89485e-05 -0.000187818
43 4.25 0 0 0 0 -3.87444e-05 -5.89485e-05 -0.000187818
44 4.35 0 0 0 0 -3.87444e-05 -5.89485e-05 -0.000187818
45 4.45 0 0 0 0 -3.87444e-05 -5.89485e-05 -0.000187818
46 4.55 0 0 0 0 -3.87444e-05 -5.89485e-05 -0.000187818
47 4.65 0 0 0 0 -3.87444e-05 -5.89485e-05 -0.000187818
48 4.75 0.05 0.00034716 0.0598538 0.0260018 0.0260544 0.0778922 0.0569335
49 4.85 0 0 0 0 0.0439186 0.13126 0.0960409
50 4.95 0 0 0 0 0.0439186 0.13126 0.0960409
51 5.05 0 0 0 0 0.0439186 0.13126 0.0960409
52 5.15 0 0 0 0 0.0439186 0.13126 0.0960409
53 5.25 0 0 0 0 0.0439186 0.13126 0.0960409
54 5.35 0.05 0.00391088 0.106417 0.0568466 0.0115812 0.0346368 0.0251582
55 5.45 0 0 0 0 -8.98648e-05 -0.00023606 -0.000424406
56 5.55 0.05 0.0184336 0.0293706 0.00688925 -0.000152693 -0.000302836 -0.000555957
57 5.65 0 0 0 0 -0.000158785 -0.000309312 -0.000568714
58 5.75 0 0 0 0 -0.000158785 -0.000309312 -0.000568714
59 5.85 0.05 0.0919287 0.0968916 0.151027 -0.000205087 -0.000320005 -0.00059444
60 5.95 0 0 0 0 -0.00158785 -0.000639365 -0.00136271
61 6.05 0 0 0 0 -0.00158785 -0.000639365 -0.00136271
62 6.15 0 0 0 0 -0.00158785 -0.000639365 -0.00136271
63 6.25 0 0 0 0 -0.00158785 -0.000639365 -0.00136271
64 6.35 0.05 0.0264288 0.00291602 0.00143872 -0.00174025 -0.000917856 -0.00313921
65 6.45 0 0 0 0 -0.00180061 -0.00102816 -0.00384282
66 6.55 0 0 0 0 -0.00180061 -0.00102816 -0.00384282
67 6.65 0 0 0 0 -0.00180061 -0.00102816 -0.00384282
68 6.75 0.05 0.0306139 0.0234167 0.0594192 -0.00167368 -0.00248162 -0.00794626
69 6.85 0.05 0.013279 0.000361358 0.00700439 -0.00192932 -0.00332911 -0.0101207
70 6.95 0 0 0 0 -0.00194952 -0.00334721 -0.0101573
71 7.05 0 0 0 0 -0.00194952 -0.00334721 -0.0101573
72 7.15 0.05 0.00387458 5.84143e-05 0.0373755 -0.00291577 -0.00503723 -0.0147417
73 7.25 0.05 0.0321176 0.0311415 0.000232114 -0.00454801 -0.00625748 -0.0181872
74 7.35 0 0 0 0 -0.025949 -0.0105442 -0.0325616
75 7.45 0.05 5.00036e-05 0.042585 0.0959999 -0.0261709 -0.0106057 -0.0329078
76 7.55 0 0 0 0 -0.0337888 -0.0127154 -0.044795
77 7.65 0.05 0.012791 0.00306348 0.350791 -0.0295649 -0.0169954 -0.0492173
78 7.75 0.2 0.0393131 0.183472 0.097432 -0.0480963 -0.0392961 -0.0661186
79 7.85 0 0 0 0 -0.103796 -0.0477517 -0.0873969
80 7.95 0.1 0.145939 0.0145246 0.0453746 -0.107828 -0.0561303 -0.0902949
81 8.05 0.25 0.132417 0.160839 0.167944 -0.062614 -0.146812 -0.118692
82 8.15 0.1 0.00754889 0.245649 0.00857358 -0.093135 -0.130237 -0.14636
83 8.25 0 0 0 0 -0.108776 -0.158197 -0.186933
84 8.35 0.05 0.0239615 0.0635775 0.00407743 -0.117996 -0.151651 -0.190686
85 8.45 0.15 0.0850309 0.129736 0.278876 -0.194469 -0.260134 -0.195701
86 8.55 0.05 0.0408915 0.0722126 0.0294673 -0.19693 -0.124266 -0.204261
87 8.65 0.15 0.0399116 0.222554 0.211267 -0.588117 -0.214123 -0.211314
88 8.75 0.25 0.21024 0.19393 0.449764 0.0117177 0.51523 -0.228829
89 8.85 0.15 0.0257791 0.138553 0.0178103 -0.170238 -0.253002 -0.16956
90 8.95 0.2 0.0668657 0.348403 0.218019 -0.183106 -0.269561 -0.15304
91 9.05 0.25 0.261196 0.0906556 0.0839277 0.321077 0.301738 -0.0720728
92 9.15 0.35 0.138258 0.255435 0.251624 -0.0447426 0.321732 0.0633087
93 9.25 0.25 0.157448 0.311033 0.131118 -0.159347 -0.414555 0.107873
94 9.35 0.35 0.276632 0.133131 0.255314 -0.141949 -0.326877 0.206587
95 9.45 0.25 0.0788866 0.0488749 0.25231 -0.212731 -0.255105 0.238801
96 9.55 0.25 0.277704 0.301467 0.223107 -0.414948 -0.237776 0.183645
97 9.65 0.45 0.675216 0.391134 0.294445 -0.497743 -0.535036 0.0604576
98 9.75 0.2 0.0799645 0.0747756 0.0884964 -0.384273 -0.713993 -0.0509172
99 9.85 0.4 0.222732 0.30891 0.273209 -0.457358 -1.14987 -0.200777
100 9.95 0.6 0.583451 0.333812 0.377864 -0.514024 -0.258248 0.0199111
101 10.05 0.6 0.253183 0.629571 0.274387 -1.1436 -0.405939 -0.0806647
102 10.15 0.5 0.472176 0.394616 0.497237 -1.35985 -1.05392 -0.424926
103 10.25 0.5 0.314325 0.143526 0.408583 -1.55031 -1.43346 -0.494049
104 10.35 0.5 0.816239 0.166437 0.490423 -1.81844 -1.29527 -0.242173
105 10.45 0.75 0.685562 0.323449 0.431671 -0.756966 0.374309 0.218563
106 10.55 0.6 0.776877 0.521604 0.591269 -0.97504 -0.930921 0.284168
107 10.65 0.95 0.851318 0.415222 0.589169 -2.18056 -0.709851 0.202804
108 10.75 0.45 0.503415 0.350792 0.204188 -1.46325 -1.00486 -0.0748385
109 10.85 0.7 0.350954 0.719438 0.36931 -1.18245 -1.10587 -0.211083
110 10.95 0.7 0.311277 0.414481 0.323406 0.535468 -0.18418 -0.234154
111 11.05 0.45 0.182265 0.2166 0.356411 -1.7078 -1.46666 -0.484682
112 11.15 0.5 0.429319 0.246938 0.468901 -2.6024 -1.71455 -0.58304
113 11.25 0.85 0.811529 0.854844 0.441361 -2.25177 -2.7383 -0.47577
114 11.35 1 1.52623 0.793765 0.778505 -1.11945 -2.69574 -0.749508
115 11.45 0.8 0.628374 0.597293 0.645559 -1.27741 -0.950614 -0.716366
116 11.55 0.4 0.122429 0.278179 0.550719 -1.36935 -1.47357 -0.905051
117 11.65 0.65 0.588723 0.587407 0.471162 -1.19647 -1.05734 -0.789603
118 11.75 0.75 1.21427 0.925925 0.305912 -0.0807701 -0.907008 -0.608338
119 11.85 0.75 0.955177 0.594357 0.692476 -0.540393 -1.63673 -0.278259
120 11.95 0.55 0.475086 0.532552 0.268272 0.349224 -1.84749 -0.0802406
121 12.05 1.15 0.757773 0.636262 0.841388 -0.689075 -2.17994 -0.424993
122 12.15 0.6 0.187223 0.595473 0.730218 -1.84272 -1.022 -0.589747
123 12.25 0.65 0.780073 0.421988 0.444757 -1.49748 -2.03375 -0.679143
124 12.35 0.65 0.470654 0.462067 0.424622 -0.206856 -0.167434 -0.461198
125 12.45 0.95 0.367058 0.833605 0.906979 -0.327454 -0.924231 -0.450257
126 12.55 0.7 0.480487 0.538484 0.429875 -0.335468 -0.985408 -0.504186
127 12.65 0.75 0.846999 0.609836 0.548841 -0.445274 0.108742 -0.548362
128 12.75 1 0.734486 0.584616 0.921242 -0.389968 -0.0817066 -0.472169
129 12.85 0.5 0.568691 0.135722 0.536934 0.238925 0.292836 -0.440713
130 12.95 0.65 0.656904 0.520579 0.604045 -1.1769 -1.38221 -0.792184
131 13.05 0.7 0.685136 0.645041 0.562413 -2.19007 -2.07965 -0.900535
132 13.15 0.9 0.796582 1.41416 0.520104 -0.231538 -1.8201 -0.622489
133 13.25 0.55 0.29109 0.548087 0.556198 0.49834 -1.44897 -0.743016
134 13.35 0.9 0.752744 1.01822 0.847609 -1.9541 -0.55058 -0.801446
135 13.45 1.1 0.823466 0.553196 1.14058 -1.33994 -1.09171 -0.709957
136 13.55 0.55 0.466569 0.421569 0.610442 -1.12415 -1.01032 -0.138712
137 13.65 0.65 0.391752 0.875813 0.171819 -1.2722 -0.610223 -0.381424
138 13.75 0.85 0.375306 0.975235 0.338091 -0.281091 -1.08847 -0.444945
139 13.85 0.55 0.788163 0.471382 0.551961 -0.76189 -2.27048 -0.544796
140 13.95 0.7 0.681664 0.321557 0.655549 -0.416542 -1.43594 -0.387354
141 14.05 0.7 0.346221 0.493624 0.715681 -0.462157 -0.573613 -0.503457
142 14.15 0.6 0.258495 0.423365 0.406346 -0.926093 -0.71719 -0.20063
143 14.25 1.1 1.39009 0.886674 1.139 -1.75091 -1.28419 -0.120294
144 14.35 0.9 0.78893 0.861489 0.561774 -0.579593 -0.213698 -0.0932782
145 14.45 0.7 0.586612 0.626484 0.798461 -1.49537 0.897852 -0.184839
146 14.55 1 0.840847 0.672489 1.42891 -0.813849 0.328566 -0.325201
147 14.65 0.8 0.729362 0.904893 1.06211 -0.923698 0.548717 0.0115655
148 14.75 0.4 0.137357 0.359082 0.299527 -1.63997 -0.607954 -0.132328
149 14.85 0.55 0.360172 0.954529 0.514349 -1.8008 -1.0484 -0.248031
150 14.95 0.7 0.601384 0.555148 0.501629 -1.27123 -1.40603 -0.181099
151 15.05 0.8 0.326125 0.724602 0.777154 -0.432056 -0.803885 -0.433491
152 15.15 0.95 0.710018 0.669731 0.578599 -1.17153 -2.25517 -0.901091
153 15.25 0.8 0.730989 0.588481 0.761068 -1.64658 -2.387 -1.23562
154 15.35 0.85 0.96461 0.498099 0.787308 -1.55729 -0.563888 -1.09534
155 15.45 0.65 0.240266 1.24689 0.295196 -1.63873 -1.86194 -1.04018
156 15.55 0.85 0.648476 0.758977 0.841666 -2.1417 -1.31051 -0.754186
157 15.65 0.45 0.431039 0.173647 0.277539 -1.91758 -1.02756 -0.763857
158 15.75 0.4 0.203426 0.191228 0.262821 -1.40475 -0.559992 -0.512961
159 15.85 0.8 0.574274 0.633765 0.598213 0.232108 -1.3746 -0.473678
160 15.95 0.85 1.85143 0.935883 0.911783 -0.496328 -0.192183 -0.671245
161 16.05 0.7 1.07687 0.516688 0.642899 -1.59329 -0.905971 -0.618998
162 16.15 0.9 0.264987 0.330627 0.885415 -1.73309 -1.38219 -0.589503
163 16.25 0.8 0.649317 0.644454 1.06829 0.946245 -1.49817 -0.588679
164 16.35 0.6 0.631231 0.285294 0.313443 -0.211259 -1.00684 -0.615544
165 16.45 0.8 0.913096 0.737626 0.524188 -0.879275 -0.758834 -0.822375
166 16.55 0.9 0.858409 0.738064 0.566995 -1.66952 -2.49593 -0.912173
167 16.65 0.65 0.583454 0.437998 0.641033 -0.201467 -1.9909 -0.602273
168 16.75 0.55 0.208942 0.339039 0.52904 -1.85692 -0.849828 -0.882076
169 16.85 0.6 0.217772 0.398566 0.235574 -0.806126 -0.104647 -0.947589
170 16.95 0.5 0.163291 0.49618 0.322204 -0.103263 -1.19062 -1.04134
171 17.05 0.65 0.824485 0.537903 0.37945 -0.94997 -1.02496 -0.877577
172 17.15 1.1 0.727782 0.570994 1.33753 -0.68005 -0.877628 -0.66078
173 17.25 0.8 1.01039 0.406031 0.759816 -1.45228 -0.468279 -0.904515
174 17.35 0.75 0.566359 0.586703 0.725563 -0.967368 -0.459249 -0.733223
175 17.45 0.65 0.218319 0.491814 0.534331 -1.22215 -1.21993 -0.621225
176 17.55 1.2 0.716675 1.25635 0.808886 -1.45958 -1.24346 -0.3712
177 17.65 0.4 0.439609 0.329696 0.438547 -1.04225 -1.15849 -0.191041
178 17.75 0.5 0.239717 0.163738 0.511649 -0.883047 0.017769 -0.244621
179 17.85 0.9 0.77063 0.797406 0.663869 -1.78482 -1.32075 -0.466958
180 17.95 0.5 0.650734 0.401618 0.39793 0.121318 0.0192774 -0.359036
181 18.05 1.1 0.48507 0.585207 0.961346 -0.260529 -0.177471 -0.343707
182 18.15 0.55 0.846857 0.588752 0.585552 -1.0389 -1.26646 -0.735218
183 18.25 0.85 0.7739 0.645119 0.639581 -2.17088 -1.4945 -1.2407
184 18.35 0.75 0.137768 0.596123 0.363749 -1.53184 -2.02742 -1.28896
185 18.45 0.65 0.855308 0.577079 0.701291 -2.00239 -1.94178 -1.32237
186 18.55 0.7 0.369513 0.492342 0.389202 -1.10508 -1.06821 -1.35369
187 18.65 0.55 1.0348 0.456405 0.574639 -1.5766 -0.666839 -1.01572
188 18.75 0.75 0.852069 1.01475 0.498787 -1.36091 -1.07624 -0.752283
189 18.85 0.8 1.00862 0.559781 0.554828 -1.23643 -1.03999 -0.876579
190 18.95 0.85 1.26212 0.771244 0.882796 -1.06903 -1.34401 -0.793903
191 19.05 1 0.56523 1.23668 0.99211 -0.585719 -0.575087 -0.858693
192 19.15 0.4 0.225542 0.518293 0.338806 -1.32431 -0.395867 -0.818697
193 19.25 1 0.990657 1.55223 0.465741 -1.89909 -1.15783 -0.878536
194 19.35 0.85 0.845611 1.31335 0.605358 -0.454399 -1.87872 -1.07927
195 19.45 0.5 0.805928 0.21882 0.392402 0.297179 -1.2626 -1.34291
196 19.55 0.45 0.405569 0.532963 0.32568 -0.722108 -1.75694 -1.60656
197 19.65 0.75 0.662705 0.563101 0.674338 -0.980933 -1.82656 -1.50411
198 19.75 1 0.992692 0.794177 0.704521 -0.0695199 -1.80146 -1.20653
199 19.85 0.9 0.558711 0.771192 1.08073 -1.09185 -1.39793 -0.943822
200 19.95 0.4 0.263116 0.240026 0.422981 1.92273 -0.72435 -0.903504
201 20.05 1.05 0.543369 0.851137 0.625069 2.93174 0.5391 -0.923864
202 20.15 0.75 0.752367 0.619139 0.292989 0.389912 -1.06216 -1.1948
203 20.25 0.65 0.558544 0.851841 0.141262 0.144628 -2.06318 -0.789343
204 20.35 0.55 0.427886 0.334737 0.259099 0.223803 -1.70518 -0.583528
205 20.45 1 0.858278 0.645711 1.15049 -0.746027 -0.934005 -0.27877
206 20.55 0.65 0.606047 0.606095 0.521344 -0.25945 0.223328 -0.299971
207 20.65 0.85 0.745085 1.01563 1.17861 -0.15437 -0.520555 -0.695567
208 20.75 1.05 0.824778 1.38826 1.13781 -1.09935 -0.429372 -0.684339
209 20.85 0.8 0.871038 0.567514 0.723363 -1.15472 -1.52916 -0.755749
210 20.95 0.55 0.466444 0.380512 0.553411 -0.822875 -1.02748 -0.657384
211 21.05 0.55 0.172445 0.362648 0.531565 -0.930117 -1.73728 -0.799132
212 21.15 0.85 0.502418 0.493061 0.683724 -1.49401 -1.46299 -1.19828
213 21.25 0.8 1.00901 0.421118 0.50166 0.232914 -0.237469 -1.21121
214 21.35 0.8 0.679295 0.754626 0.730479 -1.42752 0.320443 -1.38323
215 21.45 0.75 1.02981 0.380236 1.01247 -0.497157 -0.87238 -1.29041
216 21.55 0.75 0.687555 0.741569 0.438398 0.299356 -0.334975 -1.02211
217 21.65 0.55 0.454037 0.534664 0.285808 -0.0216018 -2.35195 -1.05248
218 21.75 1.05 0.817045 0.93769 0.438967 -0.108284 -1.72554 -0.712928
219 21.85 0.95 0.692104 0.770703 0.531058 -0.448284 -0.886708 -0.478632
220 21.95 0.45 0.521155 0.268019 0.37379 -0.464537 -0.609 -0.451847
221 22.05 0.7 0.461611 0.620304 0.713605 -0.627118 -0.606165 -0.19136
222 22.15 0.7 0.33314 0.507983 0.276632 -0.24783 1.35469 -0.0993181
223 22.25 0.9 0.760855 0.421886 0.954997 2.03483 -0.340448 -0.224832
224 22.35 0.75 1.40696 0.686483 0.6886 1.06338 0.504407 -0.235503
225 22.45 0.75 0.746251 0.425921 0.366649 -0.635054 -0.181201 -0.223905
226 22.55 0.5 0.409877 0.27714 0.510824 -0.151078 -0.663917 -0.596593
227 22.65 0.85 0.981912 1.12606 1.18013 -1.2861 -1.10817 -0.638541
228 22.75 0.9 1.08644 1.48522 0.939959 -2.53083 -1.78776 -1.33274
229 22.85 0.7 0.840297 0.68557 0.406341 -1.69438 -1.9247 -1.36918
230 22.95 0.55 0.280587 0.139953 0.797782 -1.85788 -2.12783 -1.59021
231 23.05 0.65 0.34225 0.553148 0.585694 -1.61917 -2.51446 -1.50864
232 23.15 0.8 0.428151 0.468225 0.814993 -2.23105 -2.85122 -1.32583
233 23.25 0.65 0.811023 0.782653 0.372308 -0.985804 -1.44911 -1.2837
234 23.35 1.05 0.972414 0.831916 0.969109 -1.1971 -1.58314 -1.4896
235 23.45 0.55 0.557582 0.609521 0.546 -0.630957 -0.687307 -1.6007
236 23.55 0.7 0.455851 0.962733 0.488405 -1.70707 -1.40527 -1.3466
237 23.65 0.45 0.272442 0.392365 0.511262 -2.57801 -2.23808 -1.1924
238 23.75 0.6 0.46853 1.16146 0.718669 -2.85299 -2.0805 -1.39873
239 23.85 0.8 0.492763 0.567043 0.635151 -1.23193 -1.65945 -1.21808
240 23.95 0.6 0.285025 0.700088 0.357008 -1.66148 -1.40003 -1.15534
241 24.05 0.85 0.635992 0.54368 0.72991 -2.02766 -2.20619 -1.27738
242 24.15 0.85 1.02411 0.736887 1.09801 -1.40472 -2.85949 -1.23995
243 24.25 0.7 0.907761 0.879212 0.980905 -0.957425 -0.973493 -0.918111
244 24.35 1.05 1.18021 0.871349 0.857462 0.430869 2.47802 -0.560864
245 24.45 0.65 0.329292 0.825438 0.853991 0.442246 2.02036 -0.0634681
246 24.55 0.5 0.403736 0.19696 0.641692 -0.0722066 -0.379837 0.0330153
247 24.65 0.85 0.415329 0.655013 0.749796 1.33924 -0.660354 0.0517966
248 24.75 0.45 0.311167 0.399784 0.191354 -1.02169 -1.21748 -0.42695
249 24.85 0.75 1.3327 0.308027 0.3606 -1.31477 0.255122 -0.443946
250 24.95 0.65 0.724563 0.56776 0.529608 -0.622122 -1.08847 -0.252495
251 25.05 0.9 0.690479 1.49457 0.831624 -0.356268 -1.23373 -0.204605
252 25.15 0.8 0.576147 0.77943 0.685742 -1.25189 -1.27027 -0.34803
253 25.25 0.6 0.319186 0.236202 0.462071 -1.16606 -1.71994 -0.649802
254 25.35 0.5 0.496016 0.917684 0.589977 -0.795547 -0.660115 -1.02568
255 25.45 0.55 0.407119 0.0931408 0.256985 -1.7868 -1.26169 -1.13026
256 25.55 0.45 0.16928 0.325072 0.39542 -1.36655 -1.2535 -0.89512
257 25.65 0.55 0.237861 0.3813 0.163844 -0.681388 -0.667904 -0.680645
258 25.75 0.6 0.280347 0.413366 0.678681 -1.15717 -1.17978 -0.634155
259 25.85 0.55 0.479148 0.494606 0.514777 -1.22861 -0.590126 -0.418677
260 25.95 0.85 0.647093 1.17798 0.547845 -0.666637 -0.745736 -0.400395
261 26.05 0.4 0.238334 0.308538 0.125363 -1.13665 -0.351661 -0.393563
262 26.15 0.55 0.834813 0.751824 0.217696 -0.144074 0.762945 -0.186683
263 26.25 0.3 0.538899 0.305148 0.41003 -0.315634 0.13856 -0.130737
264 26.35 0.2 0.224566 0.0859971 0.288624 -0.329159 -0.603496 -0.184007
265 26.45 0.4 0.287681 0.660311 0.334916 -0.418238 -0.744292 -0.118304
266 26.55 0.3 0.130243 0.321024 0.418711 -0.218651 -0.401884 -0.0823002
267 26.65 0.15 0.108161 0.210428 0.0919575 -0.403787 -0.591354 -0.0901167
268 26.75 0.2 0.215338 0.275347 0.474979 -0.381959 -0.538409 -0.0897714
269 26.85 0.2 0.228362 0.109335 0.0960168 -0.280618 -0.268331 -0.131683
270 26.95 0.1 0.0604706 0.106417 0.296738 -0.182815 -0.248306 -0.0928807
271 27.05 0.1 0.0725902 0.0368669 0.0757314 -0.172697 -0.230134 -0.0596216
272 27.15 0.15 0.11923 0.0223837 0.0627163 -0.153827 -0.217181 -0.0732685
273 27.25 0.2 0.356823 0.334069 0.141333 -0.158012 -0.190642 -0.0540226
274 27.35 0.15 0.0346235 0.140891 0.101597 -0.180049 -0.0957135 -0.121055
275 27.45 0 0 0 0 -0.103252 -0.098332 -0.110878
276 27.55 0.1 0.0937351 0.00559895 0.0639074 -0.0765652 -0.0777862 -0.0932697
277 27.65 0.05 0.0623007 0.0207649 0.0785355 -0.0642406 -0.0556323 -0.0736856
278 27.75 0 0 0 0 -0.0728002 -0.0492365 -0.066435
279 27.85 0.1 0.117666 0.0179715 0.00445896 -0.0563227 -0.015267 -0.0396379
280 27.95 0.1 0.079407 0.0241051 0.0229927 -0.0469359 -0.010649 -0.0271049
281 28.05 0.15 0.256345 0.150846 0.126096 -0.0118823 -0.00148878 -0.00422763
282 28.15 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
283 28.25 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
284 28.35 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
285 28.45 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
286 28.55 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
287 28.65 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
288 28.75 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
289 28.85 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
290 28.95 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
291 29.05 0 0 0 0 -0.000515031 -0.000386394 -0.00164593
292 29.15 0.05 0.0649891 0.00208037 0.00679628 -0.000463429 -0.000384834 -0.00148225
293 29.25 0 0 0 0 -0.000280475 -0.0003793 -0.000901937
294 29.35 0 0 0 0 -0.000280475 -0.0003793 -0.000901937
295 29.45 0.05 0.0106863 0.054028 0.00254813 -0.00024738 -0.000298774 -0.000739895
296 29.55 0 0 0 0 -0.00023853 -0.00027724 -0.000696561
297 29.65 0 0 0 0 -0.00023853 -0.00027724 -0.000696561
298 29.75 0 0 0 0 -0.00023853 -0.00027724 -0.000696561
299 29.85 0 0 0 0 -0.00023853 -0.00027724 -0.000696561
300 29.95 0 0 0 0 -0.00023853 -0.00027724 -0.000696561
301 30.05 0.05 0.0118889 0.0599228 0.024711 -0.000619527 -0.00368238 -0.00161091
302 30.15 0 0 0 0 -0.00133021 -0.0100341 -0.00331648
303 30.25 0.05 0.0893758 0.0274603 0.0068264 -0.00133163 -0.0100371 -0.00331293
304 30.35 0 0 0 0 -0.00137445 -0.0101286 -0.0032056
305 30.45 0 0 0 0 -0.00137445 -0.0101286 -0.0032056
306 30.55 0 0 0 0 -0.00137445 -0.0101286 -0.0032056
307 30.65 0.05 0.0135654 0.00724305 0.17065 -0.00119702 -0.00668896 -0.00255183
308 30.75 0.05 0.142866 6.64352e-05 0.0160295 -0.00088533 -0.00153249 -0.00153375
309 30.85 0 0 0 0 -0.000804594 -0.00143164 -0.00145178
