# Time-averaged data for fix fS
# TimeStep Number-of-rows
# Row c_pSR[1] c_pSR[2] c_pSR[3] c_pSR[4] c_pSR[5] c_pSR[6] c_pSR[7] c_pSR[8]
0 360
319 31.85 0.0164384 0.0170059 0.0138925 0.0213454 -0.00205626 -0.00265658 -0.000228855
320 31.95 0.00821918 0.00271992 0.00338312 0.00635508 -0.00205531 -0.00274607 -0.000171196
321 32.05 0.0232877 0.0203608 0.00958232 0.0169388 -0.00247841 -0.000516789 -0.000302552
322 32.15 0.0164384 0.0106419 0.0163675 0.0221806 -0.00280423 -0.00276952 -0.000399612
323 32.25 0.0109589 0.00877408 0.0129345 0.00723875 -0.00174377 -0.00181893 -0.00036204
324 32.35 0.0164384 0.00896014 0.0234828 0.0187482 -0.00389237 -0.00555062 -0.000523353
325 32.45 0.00958904 0.00174308 0.0123489 0.00773332 -0.00244563 -0.00184384 -0.000954566
326 32.55 0.0178082 0.0165282 0.0275262 0.011187 -0.00321254 -0.00174067 -7.56725e-05
327 32.65 0.0205479 0.0109069 0.0188591 0.0284784 -0.00447398 -0.00180149 0.00155581
328 32.75 0.00958904 0.00684707 0.00839296 0.00510983 -0.0020946 -0.00120177 0.00312034
329 32.85 0.0123288 0.0206493 0.00428769 0.0129125 -0.00525645 -0.00284037 0.00350024
330 32.95 0.0178082 0.0161664 0.00903889 0.00973035 -0.00293268 -0.0033751 0.00326641
331 33.05 0.0150685 0.00627878 0.0158398 0.0239551 -0.0015371 -0.00190226 0.00372791
332 33.15 0.0178082 0.0132008 0.0256173 0.016142 -0.00070098 -0.00120033 0.00375216
333 33.25 0.00684932 0.0027472 0.00632266 0.00271844 2.10852e-05 -0.000465583 0.00395555
334 33.35 0.0164384 0.0165707 0.0162741 0.0101855 0.0022218 0.00379095 0.004678
335 33.45 0.0205479 0.0255244 0.00721191 0.0189156 0.000387921 0.00195122 0.0036593
336 33.55 0.0150685 0.0151832 0.0241967 0.00891867 -0.00140744 -0.000178939 -0.00031541
337 33.65 0.00958904 0.0151589 0.00337103 0.00544746 -0.00192332 -0.00107953 -0.00106821
338 33.75 0.0164384 0.0178079 0.0108618 0.00847929 -0.00302234 -0.00216286 -0.00141223
339 33.85 0.0109589 0.0120126 0.00358699 0.00984713 -0.002399 0.00310309 -0.000955463
340 33.95 0.0136986 0.00413745 0.0099023 0.0148191 -0.00603497 0.00719636 -0.000426166
341 34.05 0.0178082 0.0171076 0.0110893 0.029778 -0.00325713 0.00829791 -0.000555702
342 34.15 0.0178082 0.017202 0.0223617 0.0177581 -0.00339851 0.00857084 -0.000142623
343 34.25 0.0109589 0.00757342 0.00464851 0.0119519 -0.00176566 -0.000473046 -0.00142175
344 34.35 0.0150685 0.0167743 0.0108077 0.00664535 0.00133653 -0.000809453 4.75851e-05
345 34.45 0.0150685 0.016208 0.0103474 0.00878574 0.00244032 -0.000381899 0.000895537
346 34.55 0.00410959 0.00536842 0.00180363 0.00141005 0.0024577 2.40964e-05 0.00112832
347 34.65 0.0164384 0.0191405 0.0156656 0.0131731 0.00155742 4.95693e-05 0.0017151
348 34.75 0.0150685 0.0072197 0.00803259 0.00994823 0.00154819 -0.00180396 0.00230086
349 34.85 0.0136986 0.00811814 0.0122934 0.0102968 -0.00156439 -0.00342492 0.000657553
350 34.95 0.0150685 0.0285721 0.00726953 0.0103441 -0.000971383 -0.00106609 0.000294733
351 35.05 0.00684932 0.00221389 0.00430072 0.00518876 -0.000469326 -0.000678274 0.000381259
352 35.15 0.00821918 0.0152172 0.00389735 0.00593633 -0.000658886 0.000371371 -0.000367767
353 35.25 0.0123288 0.0072607 0.00444188 0.0129964 -0.00105536 0.000460116 -0.000445838
354 35.35 0.0136986 0.00963879 0.0121774 0.0148952 -0.00145338 -0.000479393 -0.000548873
355 35.45 0.0123288 0.0115398 0.0064574 0.014254 -0.00191711 -0.000696453 -0.000771037
356 35.55 0.0164384 0.00980055 0.0159195 0.0146989 -0.00149793 -0.00097908 -0.000636804
357 35.65 0.00821918 0.00399616 0.00650787 0.0106113 -0.00188276 -0.0016311 -0.000909176
358 35.75 0.00958904 0.0083486 0.00448252 0.00617198 -0.00200992 -0.00226791 -0.00144366
359 35.85 0.00958904 0.0136378 0.0136869 0.00577018 -0.00165799 -0.00219789 -0.00144897
360 35.95 0.0178082 0.0245909 0.014104 0.0132611 -0.00152141 -0.00162232 -0.00127248
146000 360
1 0.05 0.0148649 0.0127612 0.0181378 0.00924414 -0.00267681 -0.000506635 -0.00133519
2 0.15 0.0108108 0.004784 0.0132671 0.00246078 -0.00304535 -0.00118777 -0.00162816
3 0.25 0.0162162 0.0143849 0.016251 0.0145227 -0.00268891 -0.0013431 -0.00197133
4 0.35 0.0121622 0.0128663 0.00901763 0.0220023 -0.00222282 -0.00168642 -0.00212837
5 0.45 0.00810811 0.00978924 0.00657524 0.00696256 -0.00207374 -0.00137107 -0.00211978
6 0.55 0.0148649 0.0123163 0.00767807 0.00803389 -0.00188274 -0.00129086 -0.00192924
7 0.65 0.00945946 0.00285433 0.0219281 0.00988513 -0.00199175 -0.00115452 -0.00163893
8 0.75 0.0135135 0.0107513 0.0224708 0.00889585 -0.00233536 -0.00227384 -0.00168172
9 0.85 0.0108108 0.0221598 0.00759227 0.0080139 -0.0025733 -0.0021523 -0.00124772
10 0.95 0.0108108 0.0101116 0.0141141 0.0127405 -0.00242725 -0.00372552 -0.0012821
11 1.05 0.0175676 0.0268663 0.00718962 0.015965 -0.00209549 -0.00156485 -0.00130247
12 1.15 0.00945946 0.00373513 0.0170914 0.00382974 -0.00279032 -0.00320668 -0.00120302
13 1.25 0.0175676 0.0108408 0.00867618 0.0120586 -0.00393059 -0.00460291 -0.0012493
14 1.35 0.0121622 0.0109016 0.00187431 0.00523857 -0.00310574 -0.00321185 -0.0011839
15 1.45 0.0162162 0.0237224 0.0211245 0.0174975 -0.00208635 -0.00182258 -0.0009639
16 1.55 0.0162162 0.00998812 0.0168815 0.0122028 -0.00195055 -0.00215149 -0.000946027
17 1.65 0.0162162 0.0117729 0.0222055 0.00854096 -0.00326336 -0.00104759 -0.00134602
18 1.75 0.0121622 0.0159419 0.00581082 0.00981245 -0.0030461 -0.00152096 -9.69152e-05
19 1.85 0.0175676 0.00617512 0.00376244 0.0136971 -0.0064295 -0.00379791 -0.000180234
20 1.95 0.0121622 0.0149131 0.00695616 0.00468892 -0.00227568 -0.0019592 -0.000100979
21 2.05 0.0189189 0.020505 0.0127979 0.0127948 -0.00181526 -0.000947215 -0.000211674
22 2.15 0.0148649 0.015958 0.0019469 0.0111576 -0.00165459 -0.000219851 0.00047192
23 2.25 0.0243243 0.0102242 0.0278721 0.0207759 -0.00109634 0.000165925 0.00115894
24 2.35 0.0108108 0.00218992 0.00696977 0.00630128 -0.00154554 -5.40786e-05 0.000753942
25 2.45 0.0202703 0.0148293 0.0137497 0.00636936 -0.00293061 -0.00137195 0.000513587
26 2.55 0.0135135 0.0052223 0.00411521 0.00570222 -0.00294208 -0.000371725 0.000574153
27 2.65 0.0108108 0.00752222 0.0213735 0.0119833 -0.00279396 0.00351188 -0.000893211
28 2.75 0.0108108 0.00416166 0.00992587 0.0116277 -0.00261851 0.00327409 -0.000879467
29 2.85 0.0121622 0.0097343 0.0105766 0.0156821 -0.00125377 -0.000399321 -0.00128355
30 2.95 0.00810811 0.00330983 0.0102937 0.00769468 -0.00129562 -0.000964643 -0.00240836
31 3.05 0.0121622 0.0201939 0.0108702 0.014543 -0.0016809 -0.00130908 -0.00287643
32 3.15 0.0189189 0.00988567 0.0101038 0.0148694 0.0130057 0.000845263 -0.00299169
33 3.25 0.0216216 0.0286979 0.0177136 0.00880696 -0.000150677 -0.00359739 -0.00296717
34 3.35 0.0135135 0.00443484 0.00685977 0.00918661 -0.000852254 -0.00280652 -0.00209001
35 3.45 0.0108108 0.0131536 0.00687355 0.0091051 -0.00311592 -0.00257081 -0.00101967
36 3.55 0.0189189 0.0162774 0.012677 0.0120514 -0.0017497 -0.00259435 -0.0009845
37 3.65 0.0148649 0.00632868 0.0119103 0.0108475 -0.0025049 -0.00254326 -0.000895589
38 3.75 0.0202703 0.0169391 0.00775429 0.00621838 -0.00342887 -0.00331056 -0.000843562
39 3.85 0.0175676 0.0112313 0.0159938 0.0162816 -0.00355733 -0.00537677 -0.000624728
40 3.95 0.0189189 0.0161644 0.0119192 0.0194567 -0.00375342 -0.00469082 -0.000356882
41 4.05 0.0148649 0.0139718 0.0162212 0.0181719 -0.00306928 -0.00356744 -4.07267e-05
42 4.15 0.0135135 0.0033707 0.0120059 0.00541702 0.00205029 -0.00224922 0.000554056
43 4.25 0.0189189 0.021575 0.0173735 0.026524 0.00430698 0.00205582 0.000941653
44 4.35 0.0162162 0.0140388 0.0130223 0.0180725 -0.00104694 -0.00154432 -0.000626252
45 4.45 0.0121622 0.00542041 0.00729427 0.00453969 -0.00168933 -0.00246428 -0.0013132
46 4.55 0.0162162 0.00603787 0.00817875 0.0105233 -0.00160632 -0.00244442 -0.00141828
47 4.65 0.0121622 0.0158781 0.00549903 0.00558668 -0.00100847 -0.00117273 -0.00159751
48 4.75 0.0135135 0.00776887 0.0122516 0.0204362 -0.00060962 -0.000874191 -0.000955618
49 4.85 0.0175676 0.00988113 0.0134166 0.00880749 0.00131815 -5.90601e-05 0.00335206
50 4.95 0.0175676 0.0109332 0.0117951 0.0129007 0.00137197 0.000129651 0.00452569
51 5.05 0.0121622 0.00702821 0.00417579 0.00606329 0.000278844 -0.00179427 0.00430349
52 5.15 0.0162162 0.00990529 0.00727426 0.0218956 -0.00171269 -0.000637024 0.00419978
53 5.25 0.0148649 0.00867034 0.0162492 0.00732905 -9.835e-05 -0.00137446 0.00434177
54 5.35 0.0189189 0.0122802 0.0147908 0.0239828 -0.00181487 0.000104383 0.00451291
55 5.45 0.0135135 0.0152036 0.0131758 0.00385965 -0.000317788 -0.0011801 0.00391789
56 5.55 0.0202703 0.0266977 0.0159755 0.0153788 0.00129871 0.00560737 0.00344914
57 5.65 0.0162162 0.0204998 0.00997116 0.00935651 -0.0044016 -0.00357946 -0.00215926
58 5.75 0.0108108 0.0135835 0.0151215 0.00363616 -0.000919464 -0.00217562 -0.000586219
59 5.85 0.022973 0.0271184 0.00883852 0.0204274 0.000289842 -0.00261311 -0.000639072
60 5.95 0.0175676 0.00924152 0.0128707 0.0127097 -0.00400157 -0.00393094 -0.00114065
61 6.05 0.00540541 0.00289792 0.00797096 0.00854871 -0.00131346 -0.00366154 -0.00165024
62 6.15 0.0162162 0.00858241 0.0162764 0.00526483 -0.00116589 -0.00418006 -0.00207273
63 6.25 0.0135135 0.00473985 0.00482505 0.00480219 -0.00100733 -0.00378847 -0.00245604
64 6.35 0.0162162 0.00944388 0.0173938 0.00780676 -0.00471552 -0.00312651 -0.00165679
65 6.45 0.0175676 0.0137911 0.0112324 0.0140797 -0.00520741 -0.00320332 -0.00144469
66 6.55 0.0189189 0.0135409 0.00851446 0.00981599 -0.00558125 -0.00341677 -0.00305319
67 6.65 0.027027 0.0192924 0.0251129 0.0315796 -0.00433132 -0.00587201 -0.00277901
68 6.75 0.0202703 0.0120481 0.0134469 0.0314482 -0.00368253 -0.00448575 -0.00245511
69 6.85 0.0121622 0.0126474 0.0115333 0.00893828 -0.00298917 -0.00415538 -0.00223603
70 6.95 0.0148649 0.0143845 0.0121953 0.0310991 -0.00265502 -0.003628 -0.00123238
71 7.05 0.0216216 0.0208377 0.0159575 0.0101952 -0.000854589 -0.00249354 0.000687232
72 7.15 0.0324324 0.018084 0.0289441 0.0340464 -0.0041952 -0.00475117 0.00035443
73 7.25 0.0175676 0.00752563 0.0127392 0.00445122 -0.000740274 -0.00755908 -0.0038238
74 7.35 0.0162162 0.018816 0.0134386 0.019489 0.000863623 -0.00614926 -0.00545794
75 7.45 0.027027 0.0310816 0.0211745 0.0219512 -0.00288376 -0.00843787 -0.00650872
76 7.55 0.0202703 0.00801887 0.0177957 0.00947658 -0.00458294 -0.00934137 -0.00911305
77 7.65 0.0216216 0.012472 0.0138552 0.0111697 -0.00897759 -0.00932189 -0.00650324
78 7.75 0.0418919 0.0563291 0.0287862 0.0305711 -0.00622275 -0.0112804 -0.00720594
79 7.85 0.0324324 0.0232073 0.0179059 0.0406767 -0.00765484 -0.0127638 -0.0117081
80 7.95 0.0216216 0.026443 0.0171123 0.0290514 -0.00905154 -0.0128679 -0.0153915
81 8.05 0.0472973 0.0521133 0.0407838 0.0347846 -0.00485145 0.00868701 -0.0205829
82 8.15 0.0405405 0.0399841 0.0291294 0.0472757 -0.0178959 -0.0177399 -0.0294345
83 8.25 0.0459459 0.050665 0.0412506 0.0453369 -0.021718 -0.017567 -0.0356789
84 8.35 0.0554054 0.0523122 0.054069 0.0604599 -0.0301535 -0.0277206 -0.0454106
85 8.45 0.0716216 0.0524553 0.0499794 0.0531237 -0.0131346 -0.0346269 -0.0495745
86 8.55 0.0837838 0.0687156 0.0620428 0.0808512 -0.0487006 -0.0528295 -0.065355
87 8.65 0.104054 0.114154 0.120663 0.0889596 -0.0627304 -0.0947425 -0.0812382
88 8.75 0.147297 0.108847 0.116009 0.104428 -0.105274 -0.0903117 -0.0894906
89 8.85 0.109459 0.104282 0.112871 0.111456 -0.136956 -0.125985 -0.113623
90 8.95 0.155405 0.129436 0.163369 0.131021 -0.138827 -0.147948 -0.128226
91 9.05 0.172973 0.150297 0.145057 0.12656 -0.195329 -0.183623 -0.151731
92 9.15 0.235135 0.198942 0.173608 0.18874 -0.249739 -0.176554 -0.169881
93 9.25 0.239189 0.205583 0.21167 0.17769 -0.275132 -0.289771 -0.196811
94 9.35 0.27027 0.233103 0.217165 0.188104 -0.261927 -0.31653 -0.228586
95 9.45 0.308108 0.24611 0.234031 0.220915 -0.378414 -0.311021 -0.256585
96 9.55 0.345946 0.284079 0.278227 0.276179 -0.455737 -0.293726 -0.289773
97 9.65 0.389189 0.321203 0.310064 0.34448 -0.579932 -0.544512 -0.320216
98 9.75 0.377027 0.312158 0.328789 0.318151 -0.509405 -0.493537 -0.316235
99 9.85 0.389189 0.324772 0.289194 0.350202 -0.525304 -0.535972 -0.325579
100 9.95 0.451351 0.462791 0.368175 0.387011 -0.583922 -0.607647 -0.310446
101 10.05 0.535135 0.47017 0.40656 0.443573 -0.557471 -0.54955 -0.296142
102 10.15 0.555405 0.510226 0.453016 0.463285 -0.62963 -0.630075 -0.310251
103 10.25 0.572973 0.527907 0.505232 0.473391 -0.59868 -0.770596 -0.315398
104 10.35 0.55 0.464422 0.448365 0.447627 -0.433632 -0.645756 -0.317909
105 10.45 0.647297 0.566588 0.584968 0.502693 -0.663656 -0.514905 -0.367262
106 10.55 0.631081 0.564194 0.553688 0.528336 -0.633012 -0.726864 -0.401517
107 10.65 0.585135 0.498021 0.508296 0.546365 -0.777475 -0.692125 -0.410234
108 10.75 0.677027 0.556288 0.652085 0.605742 -0.648872 -0.690078 -0.423096
109 10.85 0.672973 0.560978 0.571217 0.522086 -0.427315 -0.57841 -0.413443
110 10.95 0.671622 0.565753 0.569169 0.55963 -0.632763 -0.645012 -0.445203
111 11.05 0.683784 0.582755 0.612276 0.559004 -0.938512 -0.526433 -0.44308
112 11.15 0.681081 0.542008 0.577824 0.541486 -0.593494 -0.529928 -0.486552
113 11.25 0.693243 0.58943 0.577196 0.606357 -0.480106 -0.677409 -0.499034
114 11.35 0.712162 0.589924 0.584698 0.609048 -0.53197 -0.733369 -0.480167
115 11.45 0.725676 0.585928 0.594606 0.645028 -0.621164 -0.47729 -0.492812
116 11.55 0.751351 0.637807 0.576435 0.607298 -0.628068 -0.714494 -0.492864
117 11.65 0.671622 0.523509 0.537236 0.578958 -0.547638 -0.518763 -0.469414
118 11.75 0.735135 0.719624 0.648012 0.653384 -0.668609 -0.71476 -0.457728
119 11.85 0.764865 0.629162 0.740719 0.639832 -0.774296 -0.485952 -0.444628
120 11.95 0.716216 0.535184 0.636987 0.594523 -0.727094 -0.613292 -0.447787
121 12.05 0.724324 0.58897 0.606017 0.66859 -0.454417 -0.490635 -0.396474
122 12.15 0.693243 0.564477 0.616112 0.558898 -0.272714 -0.359447 -0.343663
123 12.25 0.786486 0.664707 0.694339 0.752086 -0.301704 -0.434826 -0.373588
124 12.35 0.754054 0.622903 0.61123 0.628427 -0.790604 -0.519015 -0.389236
125 12.45 0.771622 0.605745 0.650052 0.619709 -0.788442 -0.728751 -0.369652
126 12.55 0.762162 0.599107 0.645167 0.59603 -0.48291 -0.500141 -0.32614
127 12.65 0.72027 0.688678 0.640059 0.616361 -0.280133 -0.553649 -0.356489
128 12.75 0.745946 0.609455 0.577969 0.57411 -0.823469 -0.651305 -0.385156
129 12.85 0.743243 0.674624 0.637875 0.683812 -0.412037 -0.261642 -0.344988
130 12.95 0.766216 0.649307 0.637879 0.610826 -0.513204 -0.36501 -0.379063
131 13.05 0.716216 0.655366 0.611907 0.5755 -0.645201 -0.362891 -0.408748
132 13.15 0.760811 0.629148 0.65401 0.674511 -0.496992 -0.432751 -0.455166
133 13.25 0.768919 0.613447 0.609069 0.70333 -0.755748 -0.172495 -0.433433
134 13.35 0.793243 0.75077 0.701512 0.65054 -0.652287 -0.469412 -0.442363
135 13.45 0.735135 0.643486 0.567934 0.692043 -0.5707 -0.551823 -0.470996
136 13.55 0.733784 0.56542 0.619638 0.590927 -0.422808 -0.692514 -0.501787
137 13.65 0.759459 0.559987 0.607807 0.700685 -0.616374 -0.672706 -0.538947
138 13.75 0.725676 0.620169 0.606533 0.606172 -0.696498 -0.52691 -0.559262
139 13.85 0.798649 0.666782 0.702027 0.658456 -0.575272 -0.69239 -0.605259
140 13.95 0.739189 0.574109 0.642724 0.641134 -0.575057 -0.606751 -0.597431
141 14.05 0.767568 0.636844 0.657405 0.623447 -0.618328 -0.678432 -0.599469
142 14.15 0.712162 0.557743 0.605375 0.633433 -0.560305 -0.721413 -0.586074
143 14.25 0.752703 0.633338 0.581146 0.67196 -0.436751 -0.695829 -0.564471
144 14.35 0.740541 0.59537 0.640568 0.684207 -0.265379 -0.684557 -0.553793
145 14.45 0.752703 0.651551 0.674419 0.610903 -0.460215 -0.731132 -0.524095
146 14.55 0.694595 0.49443 0.583295 0.59944 -0.631984 -0.691107 -0.550243
147 14.65 0.833784 0.749478 0.667287 0.704215 -0.825366 -0.710727 -0.595249
148 14.75 0.727027 0.650692 0.604327 0.596323 -0.879627 -0.860825 -0.582348
149 14.85 0.718919 0.554809 0.639187 0.65208 -0.722669 -0.627979 -0.539632
150 14.95 0.801351 0.617652 0.711156 0.617866 -0.57278 -0.390621 -0.517302
151 15.05 0.739189 0.587628 0.677219 0.54924 -0.50145 -0.535866 -0.526834
152 15.15 0.759459 0.670757 0.697481 0.622992 -0.595371 -0.394662 -0.41677
153 15.25 0.794595 0.641045 0.682176 0.569296 -0.490516 -0.5398 -0.368671
154 15.35 0.702703 0.597357 0.708128 0.644873 -0.39965 -0.606894 -0.367348
155 15.45 0.718919 0.597849 0.621717 0.676954 -0.537752 -0.671004 -0.374219
156 15.55 0.764865 0.707084 0.654038 0.677171 -0.19897 -0.431347 -0.352578
157 15.65 0.731081 0.684381 0.626605 0.639077 -0.20144 -0.180626 -0.333642
158 15.75 0.794595 0.665525 0.642482 0.595071 -0.25568 -0.498766 -0.2969
159 15.85 0.777027 0.59805 0.696979 0.684968 -0.445811 -0.824349 -0.32557
160 15.95 0.724324 0.592791 0.653286 0.603079 -0.386546 -0.784061 -0.384871
161 16.05 0.768919 0.626412 0.697797 0.626312 -0.665765 -0.478825 -0.372588
162 16.15 0.75 0.641518 0.657507 0.632231 -0.410866 -0.322392 -0.349228
163 16.25 0.751351 0.61681 0.669654 0.634708 -0.519262 -0.350196 -0.348755
164 16.35 0.741892 0.564751 0.637021 0.638573 -0.368437 -0.428161 -0.343568
165 16.45 0.714865 0.556589 0.598944 0.586662 -0.633041 -0.60098 -0.351354
166 16.55 0.828378 0.69169 0.736928 0.723397 -0.546201 -0.495406 -0.376409
167 16.65 0.758108 0.672364 0.652417 0.64544 -0.534574 -0.470984 -0.432599
168 16.75 0.733784 0.627024 0.646826 0.630411 -0.607046 -0.422695 -0.493017
169 16.85 0.760811 0.675585 0.595791 0.656532 -0.460745 -0.238271 -0.506014
170 16.95 0.728378 0.567078 0.53515 0.618903 -0.478616 -0.594712 -0.53044
171 17.05 0.744595 0.656315 0.657162 0.616688 -0.508361 -0.476806 -0.52374
172 17.15 0.768919 0.656891 0.60313 0.705521 -0.495326 -0.29218 -0.472824
173 17.25 0.727027 0.639353 0.619374 0.609321 -0.44028 -0.585856 -0.425056
174 17.35 0.82027 0.673804 0.652145 0.614419 -0.22401 -0.49806 -0.42088
175 17.45 0.772973 0.678524 0.620972 0.586823 -0.555513 -0.605364 -0.431207
176 17.55 0.705405 0.560368 0.613956 0.588968 -0.430409 -0.495498 -0.465424
177 17.65 0.763514 0.644966 0.622662 0.586987 -0.591177 -0.629495 -0.470109
178 17.75 0.751351 0.581289 0.681358 0.683496 -0.446674 -0.338959 -0.455221
179 17.85 0.740541 0.645279 0.658365 0.580598 -0.483887 -0.454814 -0.416875
180 17.95 0.775676 0.637139 0.678435 0.673397 -0.618692 -0.353287 -0.457467
181 18.05 0.751351 0.639097 0.626433 0.629104 -0.530147 -0.423224 -0.481265
182 18.15 0.771622 0.737356 0.681993 0.69204 -0.48083 -0.440454 -0.475865
183 18.25 0.714865 0.58098 0.613807 0.638498 -0.466972 -0.502073 -0.443703
184 18.35 0.777027 0.667036 0.63131 0.668232 -0.333013 -0.519904 -0.418421
185 18.45 0.755405 0.67787 0.642639 0.555932 -0.469529 -0.275818 -0.373775
186 18.55 0.725676 0.621997 0.627828 0.655789 -0.520477 -0.168879 -0.368784
187 18.65 0.790541 0.629514 0.662199 0.716225 -0.59586 -0.677294 -0.427999
188 18.75 0.725676 0.639483 0.63333 0.562146 -0.675805 -0.66195 -0.440799
189 18.85 0.783784 0.691219 0.715531 0.671351 -0.42557 -0.596194 -0.499382
190 18.95 0.741892 0.607102 0.619109 0.609831 -0.352952 -0.598218 -0.516395
191 19.05 0.783784 0.683235 0.666497 0.61901 -0.562203 -0.446506 -0.546985
192 19.15 0.768919 0.640608 0.628343 0.671329 -0.419048 -0.413723 -0.546715
193 19.25 0.724324 0.62474 0.603276 0.622642 -0.462789 -0.487062 -0.583898
194 19.35 0.72027 0.642337 0.643679 0.583233 -0.387694 -0.500547 -0.562201
195 19.45 0.75 0.626011 0.643447 0.62574 -0.333038 -0.364509 -0.557589
196 19.55 0.763514 0.69968 0.714672 0.65951 -0.405849 -0.405094 -0.571531
197 19.65 0.806757 0.711347 0.780608 0.65517 -0.320933 -0.0216008 -0.533239
198 19.75 0.741892 0.649876 0.613724 0.654535 -0.408017 -0.432668 -0.499069
199 19.85 0.763514 0.688902 0.69784 0.629501 -0.44671 -0.422214 -0.478924
200 19.95 0.782432 0.676224 0.68623 0.764446 -0.623445 -0.428029 -0.481024
201 20.05 0.786486 0.651895 0.571923 0.670102 -0.620013 -0.491311 -0.510171
202 20.15 0.745946 0.658929 0.651203 0.63792 -0.388092 -0.57822 -0.572722
203 20.25 0.733784 0.660331 0.617844 0.688263 -0.320691 -0.363123 -0.474897
204 20.35 0.712162 0.559992 0.640891 0.568879 -0.253931 -0.377572 -0.443943
205 20.45 0.764865 0.59826 0.655948 0.712685 -0.491916 -0.590276 -0.447011
206 20.55 0.805405 0.615732 0.681717 0.719351 -0.249774 -0.350901 -0.493429
207 20.65 0.77027 0.62553 0.644226 0.670415 -0.431863 -0.313568 -0.541616
208 20.75 0.751351 0.664654 0.69205 0.582693 -0.443044 -0.470482 -0.566687
209 20.85 0.766216 0.671965 0.660417 0.718148 -0.480773 -0.405393 -0.537739
210 20.95 0.739189 0.565313 0.633456 0.643241 -0.523784 -0.344474 -0.541832
211 21.05 0.778378 0.655078 0.633345 0.635382 -0.550587 -0.0417152 -0.520504
212 21.15 0.763514 0.610277 0.542236 0.693022 -0.499313 -0.408339 -0.48669
213 21.25 0.731081 0.641685 0.600951 0.629977 -0.64039 -0.553945 -0.497575
214 21.35 0.77027 0.588441 0.672915 0.719484 -0.57964 -0.602693 -0.494655
215 21.45 0.693243 0.603043 0.539271 0.592487 -0.557535 -0.404454 -0.493374
216 21.55 0.768919 0.648383 0.680033 0.565386 -0.0873147 -0.524516 -0.483341
217 21.65 0.781081 0.640725 0.629467 0.648106 -0.596833 -0.370786 -0.469198
218 21.75 0.767568 0.675986 0.594647 0.676095 -0.284001 -0.238913 -0.44162
219 21.85 0.802703 0.689493 0.655689 0.698347 -0.602087 -0.189454 -0.404788
220 21.95 0.762162 0.632393 0.672268 0.672568 -0.590762 -0.492577 -0.434702
221 22.05 0.712162 0.607726 0.591899 0.622184 -0.700703 -0.585445 -0.433427
222 22.15 0.760811 0.630318 0.626122 0.693196 -0.508805 -0.268627 -0.46035
223 22.25 0.724324 0.629271 0.594049 0.634037 0.0313539 -0.392267 -0.392916
224 22.35 0.732432 0.669935 0.621023 0.619336 -0.115609 -0.632887 -0.399793
225 22.45 0.713514 0.643808 0.568889 0.649544 -0.43427 -0.42694 -0.418579
226 22.55 0.77027 0.596986 0.61593 0.55787 -0.423007 -0.481499 -0.499015
227 22.65 0.827027 0.668596 0.77673 0.732408 -0.357568 -0.516661 -0.478075
